"state","year","quarter","transaction_type","total_transaction","transaction_amount"
"punjab",2022,2,"Financial Services","50483","57234782"
"punjab",2022,2,"Others","167081","111934788"
"punjab",2022,3,"Merchant payments","43089589","32370885165"
"punjab",2022,3,"Peer-to-peer payments","29862592","107653378075"
"punjab",2022,3,"Recharge & bill payments","11017816","9119649329"
"punjab",2022,3,"Financial Services","57979","68249939"
"punjab",2022,3,"Others","149921","107280499"
"punjab",2022,4,"Merchant payments","48358802","38162493193"
"punjab",2022,4,"Peer-to-peer payments","32377106","120512767955"
"punjab",2022,4,"Recharge & bill payments","10895208","9248445986"
"punjab",2022,4,"Financial Services","62809","72160390"
"punjab",2022,4,"Others","141255","111559654"
"punjab",2023,1,"Merchant payments","50683710","37462999833"
"punjab",2023,1,"Peer-to-peer payments","33701280","126365345151"
"punjab",2023,1,"Recharge & bill payments","12305439","11478972029"
"punjab",2023,1,"Financial Services","70521","79209681"
"punjab",2023,1,"Others","149871","122150166"
"punjab",2023,2,"Merchant payments","64565961","41553118124"
"punjab",2023,2,"Peer-to-peer payments","39301140","140243650141"
"punjab",2023,2,"Recharge & bill payments","13207924","12183745216"
"punjab",2023,2,"Financial Services","76961","95312222"
"punjab",2023,2,"Others","138303","105749751"
"rajasthan",2018,1,"Recharge & bill payments","4305940","868358581"
"rajasthan",2018,1,"Peer-to-peer payments","2540658","7547652853"
"rajasthan",2018,1,"Financial Services","202537","37125466"
"rajasthan",2018,1,"Merchant payments","184127","201212697"
"rajasthan",2018,1,"Others","358428","271943533"
"rajasthan",2018,2,"Recharge & bill payments","5288093","1511007056"
"rajasthan",2018,2,"Peer-to-peer payments","3770555","13341587602"
"rajasthan",2018,2,"Merchant payments","345752","342809668"
"rajasthan",2018,2,"Financial Services","279471","52145153"
"rajasthan",2018,2,"Others","289826","311536697"
"rajasthan",2018,3,"Peer-to-peer payments","7120792","21010614922"
"rajasthan",2018,3,"Recharge & bill payments","5894660","2252031410"
"rajasthan",2018,3,"Merchant payments","711240","445504998"
"rajasthan",2018,3,"Financial Services","230083","30185982"
"rajasthan",2018,3,"Others","300323","302431359"
"rajasthan",2018,4,"Peer-to-peer payments","10752729","33578327038"
"rajasthan",2018,4,"Recharge & bill payments","7557003","2743591539"
"rajasthan",2018,4,"Merchant payments","1985927","1172254324"
"rajasthan",2018,4,"Financial Services","311632","40412563"
"rajasthan",2018,4,"Others","352432","374501620"
"rajasthan",2019,1,"Peer-to-peer payments","27621606","55246071722"
"rajasthan",2019,1,"Recharge & bill payments","11650961","3821181817"
"rajasthan",2019,1,"Merchant payments","3921438","1664209335"
"rajasthan",2019,1,"Financial Services","359993","36340413"
"rajasthan",2019,1,"Others","402042","373355290"
"rajasthan",2019,2,"Peer-to-peer payments","25257679","79466464089"
"rajasthan",2019,2,"Recharge & bill payments","14968290","5709279551"
"rajasthan",2019,2,"Merchant payments","9026751","3435472167"
"rajasthan",2019,2,"Financial Services","182685","34134487"
"rajasthan",2019,2,"Others","573881","461962879"
"rajasthan",2019,3,"Peer-to-peer payments","29885618","97443950787"
"rajasthan",2019,3,"Merchant payments","19646612","6705923743"
"rajasthan",2019,3,"Recharge & bill payments","16970783","7872719572"
"rajasthan",2019,3,"Financial Services","217029","37899900"
"rajasthan",2019,3,"Others","583575","407796031"
"rajasthan",2019,4,"Peer-to-peer payments","43354317","140449134717"
"rajasthan",2019,4,"Recharge & bill payments","20604852","9028860435"
"rajasthan",2019,4,"Merchant payments","20544791","9721826538"
"rajasthan",2019,4,"Financial Services","101805","25014672"
"rajasthan",2019,4,"Others","468477","227573687"
"rajasthan",2020,1,"Peer-to-peer payments","48269912","165468574324"
"rajasthan",2020,1,"Merchant payments","27880848","13643061482"
"rajasthan",2020,1,"Recharge & bill payments","25631131","10961167180"
"rajasthan",2020,1,"Financial Services","72604","34466606"
"rajasthan",2020,1,"Others","404317","200968969"
"rajasthan",2020,2,"Peer-to-peer payments","49160792","166176386876"
"rajasthan",2020,2,"Recharge & bill payments","31681776","13014051936"
"rajasthan",2020,2,"Merchant payments","20756594","14354151782"
"rajasthan",2020,2,"Financial Services","92875","76662259"
"rajasthan",2020,2,"Others","262619","142020150"
"rajasthan",2020,3,"Peer-to-peer payments","73247856","249006720239"
"rajasthan",2020,3,"Merchant payments","45149210","27714680562"
"rajasthan",2020,3,"Recharge & bill payments","30148875","16650017441"
"rajasthan",2020,3,"Financial Services","146383","113675142"
"rajasthan",2020,3,"Others","396352","193212779"
"rajasthan",2020,4,"Peer-to-peer payments","88730951","321280847681"
"rajasthan",2020,4,"Merchant payments","67367264","46142484518"
"rajasthan",2020,4,"Recharge & bill payments","33455755","18123908526"
"rajasthan",2020,4,"Financial Services","169294","136058686"
"rajasthan",2020,4,"Others","560171","351480426"
"rajasthan",2021,1,"Peer-to-peer payments","116733195","408190388154"
"rajasthan",2021,1,"Merchant payments","96394132","61936457709"
"rajasthan",2021,1,"Recharge & bill payments","38919519","20855464604"
"rajasthan",2021,1,"Financial Services","192936","162581467"
"rajasthan",2021,1,"Others","491137","347689723"
"rajasthan",2021,2,"Peer-to-peer payments","139277445","467784146765"
"rajasthan",2021,2,"Merchant payments","97860493","69922875807"
"rajasthan",2021,2,"Recharge & bill payments","49501703","23387103756"
"rajasthan",2021,2,"Financial Services","216441","186606894"
"rajasthan",2021,2,"Others","620957","422031948"
"rajasthan",2021,3,"Peer-to-peer payments","181742972","575912799218"
"rajasthan",2021,3,"Merchant payments","167819345","105548321875"
"rajasthan",2021,3,"Recharge & bill payments","49709657","28335516739"
"rajasthan",2021,3,"Financial Services","197211","190362136"
"rajasthan",2021,3,"Others","815568","524328574"
"rajasthan",2021,4,"Merchant payments","221774624","151967969235"
"rajasthan",2021,4,"Peer-to-peer payments","212937264","718215327366"
"rajasthan",2021,4,"Recharge & bill payments","51610607","32831163303"
"rajasthan",2021,4,"Financial Services","265091","263180820"
"rajasthan",2021,4,"Others","1034011","656777821"
"rajasthan",2022,1,"Merchant payments","267467038","171182113048"
"rajasthan",2022,1,"Peer-to-peer payments","241739380","814525435614"
"rajasthan",2022,1,"Recharge & bill payments","54555117","35542881861"
"rajasthan",2022,1,"Financial Services","244029","243340852"
"rajasthan",2022,1,"Others","956656","556409605"
"rajasthan",2022,2,"Merchant payments","336900860","208238945148"
"rajasthan",2022,2,"Peer-to-peer payments","263380560","905641041299"
"rajasthan",2022,2,"Recharge & bill payments","59879660","38325678034"
"rajasthan",2022,2,"Financial Services","170705","175399371"
"rajasthan",2022,2,"Others","838365","452454748"
"rajasthan",2022,3,"Merchant payments","398104319","230609701751"
"rajasthan",2022,3,"Peer-to-peer payments","299383118","961209376586"
"rajasthan",2022,3,"Recharge & bill payments","69118763","46000391408"
"rajasthan",2022,3,"Financial Services","215235","220271930"
"rajasthan",2022,3,"Others","719925","449514644"
"rajasthan",2022,4,"Merchant payments","457778005","275194969878"
"rajasthan",2022,4,"Peer-to-peer payments","334316758","1130380720683"
"rajasthan",2022,4,"Recharge & bill payments","72510470","50609988782"
"rajasthan",2022,4,"Financial Services","244442","270658681"
"rajasthan",2022,4,"Others","725173","500361376"
"rajasthan",2023,1,"Merchant payments","484552414","276693132279"
"rajasthan",2023,1,"Peer-to-peer payments","353301155","1216864232698"
"rajasthan",2023,1,"Recharge & bill payments","82232131","60583110261"
"rajasthan",2023,1,"Financial Services","259195","274450998"
"rajasthan",2023,1,"Others","751791","498449614"
"rajasthan",2023,2,"Merchant payments","592487449","310487787699"
"rajasthan",2023,2,"Peer-to-peer payments","389865502","1321457235324"
"rajasthan",2023,2,"Recharge & bill payments","90082184","65720609268"
"rajasthan",2023,2,"Financial Services","289948","328805088"
"rajasthan",2023,2,"Others","734255","461148921"
"sikkim",2018,1,"Recharge & bill payments","26965","4823944"
"sikkim",2018,1,"Peer-to-peer payments","13559","56334585"
"sikkim",2018,1,"Merchant payments","1349","1677583"
"sikkim",2018,1,"Financial Services","608","86907"
"sikkim",2018,2,"Recharge & bill payments","45435","9465770"
"sikkim",2018,2,"Peer-to-peer payments","24237","127051984"
"sikkim",2018,2,"Merchant payments","2556","4713227"
"sikkim",2018,2,"Financial Services","562","218130"
"sikkim",2018,2,"Others","1788","2243974"
"sikkim",2018,3,"Recharge & bill payments","58421","12221506"
"sikkim",2018,3,"Peer-to-peer payments","43195","215547415"
"sikkim",2018,3,"Merchant payments","4521","5322297"
"sikkim",2018,3,"Financial Services","562","261767"
"sikkim",2018,3,"Others","1801","1727242"
"sikkim",2018,4,"Recharge & bill payments","79232","16713781"
"sikkim",2018,4,"Peer-to-peer payments","65451","351253330"
"sikkim",2018,4,"Merchant payments","7452","12637809"
"sikkim",2018,4,"Financial Services","717","596473"
"sikkim",2018,4,"Others","1681","1939966"
"sikkim",2019,1,"Peer-to-peer payments","121984","422988000"
"sikkim",2019,1,"Recharge & bill payments","96878","20711590"
"sikkim",2019,1,"Merchant payments","18346","11837345"
"sikkim",2019,1,"Financial Services","1225","191594"
"sikkim",2019,1,"Others","1854","2265106"
"sikkim",2019,2,"Peer-to-peer payments","172125","674044302"
"sikkim",2019,2,"Recharge & bill payments","142582","32535297"
"sikkim",2019,2,"Merchant payments","66722","28248001"
"sikkim",2019,2,"Financial Services","2294","310198"
"sikkim",2019,2,"Others","4521","3756446"
"sikkim",2019,3,"Peer-to-peer payments","203052","794235863"
"sikkim",2019,3,"Merchant payments","188753","52337323"
"sikkim",2019,3,"Recharge & bill payments","156125","33922225"
"sikkim",2019,3,"Financial Services","288","548143"
"sikkim",2019,3,"Others","4218","3672895"
"sikkim",2019,4,"Peer-to-peer payments","508471","1086457148"
"sikkim",2019,4,"Recharge & bill payments","181287","42705664"
"sikkim",2019,4,"Merchant payments","73992","43954549"
"sikkim",2019,4,"Financial Services","373","494076"
"sikkim",2019,4,"Others","2947","2898164"
"sikkim",2020,1,"Peer-to-peer payments","230413","954765350"
"sikkim",2020,1,"Recharge & bill payments","215586","53588506"
"sikkim",2020,1,"Merchant payments","79881","43201695"
"sikkim",2020,1,"Financial Services","345","175570"
"sikkim",2020,1,"Others","1893","1745151"
"sikkim",2020,2,"Recharge & bill payments","297620","78397187"
"sikkim",2020,2,"Peer-to-peer payments","186495","939900166"
"sikkim",2020,2,"Merchant payments","31442","34385185"
"sikkim",2020,2,"Financial Services","883","999656"
"sikkim",2020,2,"Others","1291","936594"
"sikkim",2020,3,"Recharge & bill payments","298885","83894643"
"sikkim",2020,3,"Peer-to-peer payments","245087","1255521153"
"sikkim",2020,3,"Merchant payments","49299","58337179"
"sikkim",2020,3,"Financial Services","1252","1795367"
"sikkim",2020,3,"Others","1912","1378388"
"sikkim",2020,4,"Peer-to-peer payments","334069","1711730127"
"sikkim",2020,4,"Recharge & bill payments","301382","90168624"
"sikkim",2020,4,"Merchant payments","95503","112478004"
"sikkim",2020,4,"Financial Services","1427","2361188"
"sikkim",2020,4,"Others","2654","2537863"
"sikkim",2021,1,"Peer-to-peer payments","403703","1965492630"
"sikkim",2021,1,"Recharge & bill payments","279679","93174110"
"sikkim",2021,1,"Merchant payments","112925","154183320"
"sikkim",2021,1,"Financial Services","1844","3027799"
"sikkim",2021,1,"Others","2038","1789868"
"sikkim",2021,2,"Peer-to-peer payments","473141","2125758497"
"sikkim",2021,2,"Recharge & bill payments","345495","103846502"
"sikkim",2021,2,"Merchant payments","153671","190473176"
"sikkim",2021,2,"Financial Services","1865","2851874"
"sikkim",2021,2,"Others","2542","1969531"
"sikkim",2021,3,"Peer-to-peer payments","595826","2582075089"
"sikkim",2021,3,"Recharge & bill payments","346173","111613777"
"sikkim",2021,3,"Merchant payments","213808","290732930"
"sikkim",2021,3,"Financial Services","1689","2624558"
"sikkim",2021,3,"Others","3098","2290509"
"sikkim",2021,4,"Peer-to-peer payments","831597","3548508410"
"sikkim",2021,4,"Recharge & bill payments","376078","136473754"
"sikkim",2021,4,"Merchant payments","369343","504586164"
"sikkim",2021,4,"Financial Services","2269","3162024"
"sikkim",2021,4,"Others","5058","4052910"
"sikkim",2022,1,"Peer-to-peer payments","916940","3650961081"
"sikkim",2022,1,"Merchant payments","449273","570784580"
"sikkim",2022,1,"Recharge & bill payments","371579","139135962"
"sikkim",2022,1,"Financial Services","2124","3062332"
"sikkim",2022,1,"Others","4386","3487321"
"sikkim",2022,2,"Peer-to-peer payments","1198014","4596501308"
"sikkim",2022,2,"Merchant payments","706658","847497607"
"sikkim",2022,2,"Recharge & bill payments","411189","162174480"
"sikkim",2022,2,"Financial Services","1758","1861285"
"sikkim",2022,2,"Others","4462","3070991"
"sikkim",2022,3,"Peer-to-peer payments","1222037","4173703594"
"sikkim",2022,3,"Merchant payments","772650","830361401"
"sikkim",2022,3,"Recharge & bill payments","397207","153567926"
"sikkim",2022,3,"Financial Services","1538","2851320"
"sikkim",2022,3,"Others","3326","2396303"
"sikkim",2022,4,"Peer-to-peer payments","1548662","5175155339"
"sikkim",2022,4,"Merchant payments","1033541","1096220774"
"sikkim",2022,4,"Recharge & bill payments","470639","181281682"
"sikkim",2022,4,"Financial Services","2049","2701972"
"sikkim",2022,4,"Others","3448","3025622"
"sikkim",2023,1,"Peer-to-peer payments","1779090","5451626602"
"sikkim",2023,1,"Merchant payments","1067585","1091745064"
"sikkim",2023,1,"Recharge & bill payments","543957","213517668"
"sikkim",2023,1,"Financial Services","2603","2801184"
"sikkim",2023,1,"Others","2893","2877504"
"sikkim",2023,2,"Peer-to-peer payments","2196285","6799375282"
"sikkim",2023,2,"Merchant payments","1616549","1523202088"
"sikkim",2023,2,"Recharge & bill payments","594826","251468530"
"sikkim",2023,2,"Financial Services","2790","3457083"
"sikkim",2023,2,"Others","2517","2847453"
"tamil-nadu",2018,1,"Recharge & bill payments","3308548","646028338"
"tamil-nadu",2018,1,"Peer-to-peer payments","2670613","10031518934"
"tamil-nadu",2018,1,"Merchant payments","326510","272002057"
"tamil-nadu",2018,1,"Financial Services","115363","31876074"
"tamil-nadu",2018,1,"Others","305588","280132294"
"tamil-nadu",2018,2,"Recharge & bill payments","4464677","1189892956"
"tamil-nadu",2018,2,"Peer-to-peer payments","4433762","18067624388"
"tamil-nadu",2018,2,"Merchant payments","627918","517130320"
"tamil-nadu",2018,2,"Financial Services","167035","65402385"
"tamil-nadu",2018,2,"Others","298736","285794227"
"tamil-nadu",2018,3,"Peer-to-peer payments","8810836","26792462660"
"tamil-nadu",2018,3,"Recharge & bill payments","5148411","1521551955"
"tamil-nadu",2018,3,"Merchant payments","1290978","733189650"
"tamil-nadu",2018,3,"Financial Services","191732","37049222"
"tamil-nadu",2018,3,"Others","332121","245838754"
"tamil-nadu",2018,4,"Peer-to-peer payments","11538547","39180083691"
"tamil-nadu",2018,4,"Recharge & bill payments","7093764","2020329568"
"tamil-nadu",2018,4,"Merchant payments","3145621","1742903221"
"tamil-nadu",2018,4,"Financial Services","228398","46571759"
"tamil-nadu",2018,4,"Others","451114","312185737"
"tamil-nadu",2019,1,"Peer-to-peer payments","18645926","51296299081"
"tamil-nadu",2019,1,"Recharge & bill payments","8863289","2695317015"
"tamil-nadu",2019,1,"Merchant payments","4195222","1924461189"
"tamil-nadu",2019,1,"Financial Services","193261","31217138"
"tamil-nadu",2019,1,"Others","377347","256742393"
"tamil-nadu",2019,2,"Peer-to-peer payments","16952961","57924128549"
"tamil-nadu",2019,2,"Recharge & bill payments","8414514","3280033640"
"tamil-nadu",2019,2,"Merchant payments","6296995","2690331793"
"tamil-nadu",2019,2,"Financial Services","70142","18334602"
"tamil-nadu",2019,2,"Others","437125","294847442"
"tamil-nadu",2019,3,"Peer-to-peer payments","21277636","70615331409"
"tamil-nadu",2019,3,"Merchant payments","10344027","4079315733"
"tamil-nadu",2019,3,"Recharge & bill payments","9246678","3964144354"
"tamil-nadu",2019,3,"Financial Services","88261","27213742"
"tamil-nadu",2019,3,"Others","453581","273599406"
"tamil-nadu",2019,4,"Peer-to-peer payments","28814008","91858026341"
"tamil-nadu",2019,4,"Merchant payments","16153034","6420193205"
"tamil-nadu",2019,4,"Recharge & bill payments","11157765","4681454398"
"tamil-nadu",2019,4,"Financial Services","60624","24332241"
"tamil-nadu",2019,4,"Others","410980","206859328"
"tamil-nadu",2020,1,"Peer-to-peer payments","30880360","101907683045"
"tamil-nadu",2020,1,"Merchant payments","21541556","8950736938"
"tamil-nadu",2020,1,"Recharge & bill payments","14134259","5493239430"
"tamil-nadu",2020,1,"Financial Services","61427","41422108"
"tamil-nadu",2020,1,"Others","335871","176604658"
"tamil-nadu",2020,2,"Peer-to-peer payments","21700844","82347647064"
"tamil-nadu",2020,2,"Recharge & bill payments","18474731","6414781159"
"tamil-nadu",2020,2,"Merchant payments","11477546","6909361872"
"tamil-nadu",2020,2,"Financial Services","78584","89189350"
"tamil-nadu",2020,2,"Others","138405","65529452"
"tamil-nadu",2020,3,"Peer-to-peer payments","31754077","123561080533"
"tamil-nadu",2020,3,"Merchant payments","20664887","12554589576"
"tamil-nadu",2020,3,"Recharge & bill payments","17521756","7476952307"
"tamil-nadu",2020,3,"Financial Services","129671","158512063"
"tamil-nadu",2020,3,"Others","207434","90281020"
"tamil-nadu",2020,4,"Peer-to-peer payments","47800741","172196381789"
"tamil-nadu",2020,4,"Merchant payments","41297305","24417758782"
"tamil-nadu",2020,4,"Recharge & bill payments","21563946","9462546013"
"tamil-nadu",2020,4,"Financial Services","153044","186775413"
"tamil-nadu",2020,4,"Others","364665","209735504"
"tamil-nadu",2021,1,"Peer-to-peer payments","57446279","206405230308"
"tamil-nadu",2021,1,"Merchant payments","53811885","30722779535"
"tamil-nadu",2021,1,"Recharge & bill payments","24826273","11115915389"
"tamil-nadu",2021,1,"Financial Services","170620","215319360"
"tamil-nadu",2021,1,"Others","301617","208899282"
"tamil-nadu",2021,2,"Peer-to-peer payments","60812902","216379027686"
"tamil-nadu",2021,2,"Merchant payments","52048347","33504798113"
"tamil-nadu",2021,2,"Recharge & bill payments","32753032","13155346942"
"tamil-nadu",2021,2,"Financial Services","192614","225113403"
"tamil-nadu",2021,2,"Others","351547","223054882"
"tamil-nadu",2021,3,"Merchant payments","85074941","52932187059"
"tamil-nadu",2021,3,"Peer-to-peer payments","83833356","296121079295"
"tamil-nadu",2021,3,"Recharge & bill payments","34751691","15613287082"
"tamil-nadu",2021,3,"Financial Services","182097","246146707"
"tamil-nadu",2021,3,"Others","515319","294622912"
"tamil-nadu",2021,4,"Merchant payments","117578360","70539086832"
"tamil-nadu",2021,4,"Peer-to-peer payments","104493071","353529424598"
"tamil-nadu",2021,4,"Recharge & bill payments","36163870","18979178478"
"tamil-nadu",2021,4,"Financial Services","228761","275850497"
"tamil-nadu",2021,4,"Others","691914","400412190"
"tamil-nadu",2022,1,"Merchant payments","139788772","81798208976"
"tamil-nadu",2022,1,"Peer-to-peer payments","119383791","409631710258"
"tamil-nadu",2022,1,"Recharge & bill payments","34579431","20705079141"
"tamil-nadu",2022,1,"Financial Services","241201","298216135"
"tamil-nadu",2022,1,"Others","579955","355987090"
"tamil-nadu",2022,2,"Merchant payments","179245529","100813133534"
"tamil-nadu",2022,2,"Peer-to-peer payments","136341691","464333108375"
"tamil-nadu",2022,2,"Recharge & bill payments","38257271","24477663684"
"tamil-nadu",2022,2,"Financial Services","202498","233054909"
"tamil-nadu",2022,2,"Others","459948","277767177"
"tamil-nadu",2022,3,"Merchant payments","202149276","109801011246"
"tamil-nadu",2022,3,"Peer-to-peer payments","148805657","493880482825"
"tamil-nadu",2022,3,"Recharge & bill payments","41919063","27694221703"
"tamil-nadu",2022,3,"Financial Services","217741","238069828"
"tamil-nadu",2022,3,"Others","404438","265434771"
"tamil-nadu",2022,4,"Merchant payments","229308285","118847998737"
"tamil-nadu",2022,4,"Peer-to-peer payments","162920305","526511418813"
"tamil-nadu",2022,4,"Recharge & bill payments","43391904","29719449171"
"tamil-nadu",2022,4,"Financial Services","295740","334812024"
"tamil-nadu",2022,4,"Others","400402","275988847"
"tamil-nadu",2023,1,"Merchant payments","248540772","124250251559"
"tamil-nadu",2023,1,"Peer-to-peer payments","169269032","554678365256"
"tamil-nadu",2023,1,"Recharge & bill payments","42745926","36069237413"
"tamil-nadu",2023,1,"Financial Services","281287","303893116"
"tamil-nadu",2023,1,"Others","375370","281926174"
"tamil-nadu",2023,2,"Merchant payments","270279446","132952561597"
"tamil-nadu",2023,2,"Peer-to-peer payments","181169979","603065358975"
"tamil-nadu",2023,2,"Recharge & bill payments","46387359","39784453434"
"tamil-nadu",2023,2,"Financial Services","273888","317118374"
"tamil-nadu",2023,2,"Others","318966","243058635"
"telangana",2018,1,"Recharge & bill payments","4209319","831912768"
"telangana",2018,1,"Peer-to-peer payments","3307245","11748268951"
"telangana",2018,1,"Merchant payments","351474","282899067"
"telangana",2018,1,"Financial Services","262876","57011875"
"telangana",2018,1,"Others","391852","388111458"
"telangana",2018,2,"Peer-to-peer payments","4784079","20748520743"
"telangana",2018,2,"Recharge & bill payments","4686542","1274130054"
"telangana",2018,2,"Merchant payments","701082","551696487"
"telangana",2018,2,"Financial Services","277805","85498213"
"telangana",2018,2,"Others","315162","357356021"
"telangana",2018,3,"Peer-to-peer payments","11560952","29253505739"
"telangana",2018,3,"Recharge & bill payments","5328881","1568136061"
"telangana",2018,3,"Merchant payments","1770075","855534175"
"telangana",2018,3,"Financial Services","307312","52554124"
"telangana",2018,3,"Others","365483","300363111"
"telangana",2018,4,"Peer-to-peer payments","15571288","44541667502"
"telangana",2018,4,"Recharge & bill payments","7121135","2165870863"
"telangana",2018,4,"Merchant payments","5315161","2356841305"
"telangana",2018,4,"Financial Services","392423","64569231"
"telangana",2018,4,"Others","521147","380139547"
"telangana",2019,1,"Peer-to-peer payments","40488967","87361237975"
"telangana",2019,1,"Merchant payments","12341901","4144368546"
"telangana",2019,1,"Recharge & bill payments","11525394","3619117615"
"telangana",2019,1,"Financial Services","463688","54547989"
"telangana",2019,1,"Others","470752","343989910"
"telangana",2019,2,"Peer-to-peer payments","46741594","141095702899"
"telangana",2019,2,"Merchant payments","25682382","8442740781"
"telangana",2019,2,"Recharge & bill payments","16225017","5603477829"
"telangana",2019,2,"Financial Services","252173","43627345"
"telangana",2019,2,"Others","709213","490894328"
"telangana",2019,3,"Peer-to-peer payments","59981113","180342868388"
"telangana",2019,3,"Merchant payments","44035953","14308557741"
"telangana",2019,3,"Recharge & bill payments","16437222","6793699069"
"telangana",2019,3,"Financial Services","183163","39617187"
"telangana",2019,3,"Others","857925","445278745"
"telangana",2019,4,"Peer-to-peer payments","82587060","249346680996"
"telangana",2019,4,"Merchant payments","59347809","21510626607"
"telangana",2019,4,"Recharge & bill payments","20797056","9561315125"
"telangana",2019,4,"Financial Services","137291","33453857"
"telangana",2019,4,"Others","703042","294688963"
"telangana",2020,1,"Peer-to-peer payments","95668911","327641798045"
"telangana",2020,1,"Merchant payments","76818285","31076431478"
"telangana",2020,1,"Recharge & bill payments","26324268","12324266105"
"telangana",2020,1,"Financial Services","88184","59500639"
"telangana",2020,1,"Others","509877","241784102"
"telangana",2020,2,"Peer-to-peer payments","76683293","279478553910"
"telangana",2020,2,"Merchant payments","44181999","26712043205"
"telangana",2020,2,"Recharge & bill payments","30885875","15106945864"
"telangana",2020,2,"Financial Services","116776","134169907"
"telangana",2020,2,"Others","187200","100126467"
"telangana",2020,3,"Peer-to-peer payments","116668399","437459188905"
"telangana",2020,3,"Merchant payments","86836471","49743225885"
"telangana",2020,3,"Recharge & bill payments","32352860","18378477088"
"telangana",2020,3,"Financial Services","195857","223377024"
"telangana",2020,3,"Others","318539","156875855"
"telangana",2020,4,"Peer-to-peer payments","160607487","591976601279"
"telangana",2020,4,"Merchant payments","143897953","81725950703"
"telangana",2020,4,"Recharge & bill payments","38174710","22006183349"
"telangana",2020,4,"Financial Services","230134","275357720"
"telangana",2020,4,"Others","733503","366346176"
"telangana",2021,1,"Merchant payments","185230619","95927278281"
"telangana",2021,1,"Peer-to-peer payments","179738195","676276353117"
"telangana",2021,1,"Recharge & bill payments","46371555","26447601339"
"telangana",2021,1,"Financial Services","262473","320153410"
"telangana",2021,1,"Others","969268","387877901"
"telangana",2021,2,"Peer-to-peer payments","230861833","872151973638"
"telangana",2021,2,"Merchant payments","205232899","123207789311"
"telangana",2021,2,"Recharge & bill payments","58637866","31877277168"
"telangana",2021,2,"Financial Services","278546","300569264"
"telangana",2021,2,"Others","856400","420723416"
"telangana",2021,3,"Merchant payments","286735350","159227310549"
"telangana",2021,3,"Peer-to-peer payments","271436926","981754679241"
"telangana",2021,3,"Recharge & bill payments","62744121","36434881136"
"telangana",2021,3,"Financial Services","235519","329138539"
"telangana",2021,3,"Others","1734852","543116826"
"telangana",2021,4,"Merchant payments","376584215","212974766412"
"telangana",2021,4,"Peer-to-peer payments","331774591","1204991223519"
"telangana",2021,4,"Recharge & bill payments","66477036","44760398983"
"telangana",2021,4,"Financial Services","298871","392141744"
"telangana",2021,4,"Others","855060","639658843"
"telangana",2022,1,"Merchant payments","449186799","243841863781"
"telangana",2022,1,"Peer-to-peer payments","368048408","1375289566668"
"telangana",2022,1,"Recharge & bill payments","66352138","50470450180"
"telangana",2022,1,"Financial Services","284035","394283512"
"telangana",2022,1,"Others","2582005","642005689"
"telangana",2022,2,"Merchant payments","565370506","307468406705"
"telangana",2022,2,"Peer-to-peer payments","422056582","1580014085695"
"telangana",2022,2,"Recharge & bill payments","75099130","63136761649"
"telangana",2022,2,"Financial Services","245023","324857781"
"telangana",2022,2,"Others","611316","470432687"
"telangana",2022,3,"Merchant payments","880414292","447150646954"
"telangana",2022,3,"Peer-to-peer payments","626830752","2170173323589"
"telangana",2022,3,"Recharge & bill payments","119779835","87937210666"
"telangana",2022,3,"Financial Services","340458","442783619"
"telangana",2022,3,"Others","800064","621900924"
"telangana",2022,4,"Merchant payments","1002521735","491556008134"
"telangana",2022,4,"Peer-to-peer payments","694612831","2393380395297"
"telangana",2022,4,"Recharge & bill payments","121188131","92136759501"
"telangana",2022,4,"Financial Services","401838","498719426"
"telangana",2022,4,"Others","782297","680680558"
"telangana",2023,1,"Merchant payments","830385203","369961744486"
"telangana",2023,1,"Peer-to-peer payments","522865792","1898813645344"
"telangana",2023,1,"Recharge & bill payments","86187673","102787343319"
"telangana",2023,1,"Financial Services","326874","458821191"
"telangana",2023,1,"Others","565916","560179944"
"telangana",2023,2,"Merchant payments","977182965","429169888297"
"telangana",2023,2,"Peer-to-peer payments","593322476","2155918289810"
"telangana",2023,2,"Recharge & bill payments","94107914","112036624317"
"telangana",2023,2,"Financial Services","354045","517795343"
"telangana",2023,2,"Others","463571","507337241"
"tripura",2018,1,"Recharge & bill payments","86819","14079440"
"tripura",2018,1,"Peer-to-peer payments","44844","112229995"
"tripura",2018,1,"Financial Services","4842","672248"
"tripura",2018,1,"Merchant payments","4833","6080960"
"tripura",2018,1,"Others","6819","4916273"
"tripura",2018,2,"Recharge & bill payments","118171","22554398"
"tripura",2018,2,"Peer-to-peer payments","73821","197666882"
"tripura",2018,2,"Merchant payments","9621","10570951"
"tripura",2018,2,"Financial Services","6925","1264102"
"tripura",2018,2,"Others","6021","4835386"
"tripura",2018,3,"Peer-to-peer payments","186065","398867427"
"tripura",2018,3,"Recharge & bill payments","156308","33484811"
"tripura",2018,3,"Merchant payments","21476","16092396"
"tripura",2018,3,"Financial Services","8106","1080000"
"tripura",2018,3,"Others","5748","4338753"
"tripura",2018,4,"Recharge & bill payments","204720","38334817"
"tripura",2018,4,"Peer-to-peer payments","179739","549068822"
"tripura",2018,4,"Merchant payments","50888","31066468"
"tripura",2018,4,"Financial Services","6441","1023127"
"tripura",2018,4,"Others","6271","5392366"
"tripura",2019,1,"Peer-to-peer payments","296993","679165333"
"tripura",2019,1,"Recharge & bill payments","227997","44429378"
"tripura",2019,1,"Merchant payments","46642","28109966"
