"state","year","quarter","district","count","amount"
"punjab",2019,4,"firozepur ","236069","598259521"
"punjab",2019,4,"gurdaspur ","230721","562687785"
"punjab",2019,4,"amritsar ","829302","1950326013"
"punjab",2019,4,"faridkot ","141787","369929524"
"punjab",2019,4,"hoshiarpur ","266853","558332564"
"punjab",2019,4,"moga ","153797","404884615"
"punjab",2020,1,"hahid bhagat singh nagar ","110675","206585474"
"punjab",2020,1,"fazilka ","500308","1106991299"
"punjab",2020,1,"barnala ","132642","313081637"
"punjab",2020,1,"mansa ","173601","362704935"
"punjab",2020,1,"ludhiana ","4234211","9811040749"
"punjab",2020,1," muktsar sahib ","208829","456795599"
"punjab",2020,1,"patiala ","886202","1884698406"
"punjab",2020,1,"pathankot ","319051","712417310"
"punjab",2020,1,"fatehgarh sahib ","225225","364427850"
"punjab",2020,1,"upnagar ","251877","464355645"
"punjab",2020,1,"arn taran ","198070","523230607"
"punjab",2020,1,"as nagar ","2856044","4802064279"
"punjab",2020,1,"angrur ","464316","899705429"
"punjab",2020,1,"jalandhar ","1138166","2475070637"
"punjab",2020,1,"bathinda ","601259","1321796469"
"punjab",2020,1,"kapurthala ","733357","736259092"
"punjab",2020,1,"firozepur ","267749","646106297"
"punjab",2020,1,"gurdaspur ","282241","629640243"
"punjab",2020,1,"amritsar ","960246","2170491286"
"punjab",2020,1,"faridkot ","160949","395495517"
"punjab",2020,1,"hoshiarpur ","321185","613999220"
"punjab",2020,1,"moga ","191581","477227285"
"punjab",2020,2,"hahid bhagat singh nagar ","146772","249321421"
"punjab",2020,2,"fazilka ","593260","1345296833"
"punjab",2020,2,"barnala ","140707","318774599"
"punjab",2020,2,"mansa ","195305","427470268"
"punjab",2020,2,"ludhiana ","3918678","9202417233"
"punjab",2020,2," muktsar sahib ","241518","534460970"
"punjab",2020,2,"patiala ","922228","1936659812"
"punjab",2020,2,"pathankot ","394701","828442436"
"punjab",2020,2,"fatehgarh sahib ","226303","361269236"
"punjab",2020,2,"upnagar ","280893","495729228"
"punjab",2020,2,"arn taran ","262356","645838390"
"punjab",2020,2,"as nagar ","1839791","3374122041"
"punjab",2020,2,"angrur ","497181","1065127674"
"punjab",2020,2,"jalandhar ","1023443","2169814876"
"punjab",2020,2,"bathinda ","627821","1418732929"
"punjab",2020,2,"kapurthala ","283656","531729023"
"punjab",2020,2,"firozepur ","312560","762478211"
"punjab",2020,2,"gurdaspur ","368986","785055258"
"punjab",2020,2,"amritsar ","968730","2109955828"
"punjab",2020,2,"faridkot ","194882","473676684"
"punjab",2020,2,"hoshiarpur ","430930","740901805"
"punjab",2020,2,"moga ","210593","507379498"
"punjab",2020,3,"hahid bhagat singh nagar ","133766","266667584"
"punjab",2020,3,"fazilka ","650223","1533956137"
"punjab",2020,3,"barnala ","153737","376310321"
"punjab",2020,3,"mansa ","203014","491905113"
"punjab",2020,3,"ludhiana ","5373096","13411978555"
"punjab",2020,3," muktsar sahib ","264597","638000001"
"punjab",2020,3,"patiala ","1133088","2639345148"
"punjab",2020,3,"pathankot ","447422","1117386419"
"punjab",2020,3,"fatehgarh sahib ","271574","517956572"
"punjab",2020,3,"upnagar ","311185","660672228"
"punjab",2020,3,"arn taran ","261186","697808778"
"punjab",2020,3,"as nagar ","2481665","4322991690"
"punjab",2020,3,"angrur ","520244","1244533965"
"punjab",2020,3,"jalandhar ","1143419","2630961420"
"punjab",2020,3,"bathinda ","761837","1942683603"
"punjab",2020,3,"kapurthala ","304892","651056199"
"punjab",2020,3,"firozepur ","343064","915595084"
"punjab",2020,3,"gurdaspur ","390401","964246073"
"punjab",2020,3,"amritsar ","1171180","2977010023"
"punjab",2020,3,"faridkot ","219522","581223103"
"punjab",2020,3,"hoshiarpur ","444703","938565051"
"punjab",2020,3,"moga ","225758","602239081"
"punjab",2020,4,"hahid bhagat singh nagar ","171514","364671502"
"punjab",2020,4,"fazilka ","898108","2330645109"
"punjab",2020,4,"barnala ","211664","543907704"
"punjab",2020,4,"mansa ","251729","690386270"
"punjab",2020,4,"ludhiana ","6433526","16002263105"
"punjab",2020,4," muktsar sahib ","374112","943798169"
"punjab",2020,4,"patiala ","1580719","3741094568"
"punjab",2020,4,"pathankot ","613446","1556030356"
"punjab",2020,4,"fatehgarh sahib ","376380","773200339"
"punjab",2020,4,"upnagar ","432993","957695712"
"punjab",2020,4,"arn taran ","371134","1101751632"
"punjab",2020,4,"as nagar ","3755533","6001552669"
"punjab",2020,4,"angrur ","709657","1815228277"
"punjab",2020,4,"jalandhar ","1514774","3490141380"
"punjab",2020,4,"bathinda ","1029813","2560230080"
"punjab",2020,4,"kapurthala ","436469","913947165"
"punjab",2020,4,"firozepur ","461706","1296371291"
"punjab",2020,4,"gurdaspur ","536367","1458949621"
"punjab",2020,4,"amritsar ","1634555","4214164098"
"punjab",2020,4,"faridkot ","306409","825084777"
"punjab",2020,4,"hoshiarpur ","584688","1343655247"
"punjab",2020,4,"moga ","312629","850637407"
"punjab",2021,1,"hahid bhagat singh nagar ","162140","362806795"
"punjab",2021,1,"fazilka ","926196","2485697203"
"punjab",2021,1,"barnala ","213402","567704477"
"punjab",2021,1,"mansa ","244012","676069005"
"punjab",2021,1,"ludhiana ","8956495","19225271866"
"punjab",2021,1," muktsar sahib ","378201","969640045"
"punjab",2021,1,"patiala ","1594101","3743416293"
"punjab",2021,1,"pathankot ","570864","1486337867"
"punjab",2021,1,"fatehgarh sahib ","395693","762704865"
"punjab",2021,1,"upnagar ","431769","943540387"
"punjab",2021,1,"arn taran ","372077","1100852834"
"punjab",2021,1,"as nagar ","4469959","6737530092"
"punjab",2021,1,"angrur ","697801","1779386403"
"punjab",2021,1,"jalandhar ","1716126","3828908006"
"punjab",2021,1,"bathinda ","1089719","2681512020"
"punjab",2021,1,"kapurthala ","546584","1037569859"
"punjab",2021,1,"firozepur ","447201","1235768673"
"punjab",2021,1,"gurdaspur ","535219","1479254053"
"punjab",2021,1,"amritsar ","1823100","4535248140"
"punjab",2021,1,"faridkot ","295483","800134592"
"punjab",2021,1,"hoshiarpur ","585780","1384031539"
"punjab",2021,1,"moga ","318913","867502076"
"punjab",2021,2,"hahid bhagat singh nagar ","199137","428472492"
"punjab",2021,2,"fazilka ","1140866","2840373948"
"punjab",2021,2,"barnala ","260490","682913603"
"punjab",2021,2,"mansa ","299561","842455755"
"punjab",2021,2,"ludhiana ","11475061","23530471086"
"punjab",2021,2," muktsar sahib ","461666","1217120127"
"punjab",2021,2,"patiala ","1870993","4409169677"
"punjab",2021,2,"pathankot ","731752","1772534610"
"punjab",2021,2,"fatehgarh sahib ","432074","882379156"
"punjab",2021,2,"upnagar ","519639","1107250487"
"punjab",2021,2,"arn taran ","478877","1414918504"
"punjab",2021,2,"as nagar ","4707042","7288830377"
"punjab",2021,2,"angrur ","852138","2194371529"
"punjab",2021,2,"jalandhar ","1968477","4316968650"
"punjab",2021,2,"bathinda ","1271905","3102199907"
"punjab",2021,2,"kapurthala ","617180","1181217113"
"punjab",2021,2,"firozepur ","566212","1515459267"
"punjab",2021,2,"gurdaspur ","679681","1859640037"
"punjab",2021,2,"amritsar ","2166296","5279064152"
"punjab",2021,2,"faridkot ","360862","970606063"
"punjab",2021,2,"hoshiarpur ","721249","1657693325"
"punjab",2021,2,"moga ","390090","1036948696"
"punjab",2021,3,"hahid bhagat singh nagar ","246166","522681573"
"punjab",2021,3,"fazilka ","1378018","3111874916"
"punjab",2021,3,"barnala ","320049","763404748"
"punjab",2021,3,"mansa ","358173","930129970"
"punjab",2021,3,"ludhiana ","16104345","30807741534"
"punjab",2021,3," muktsar sahib ","565139","1387666369"
"punjab",2021,3,"patiala ","2400121","5270148761"
"punjab",2021,3,"pathankot ","936270","2224480979"
"punjab",2021,3,"fatehgarh sahib ","578476","1082095438"
"punjab",2021,3,"upnagar ","643288","1299731448"
"punjab",2021,3,"arn taran ","605311","1622461112"
"punjab",2021,3,"as nagar ","6040235","8963728599"
"punjab",2021,3,"angrur ","1015897","2422730556"
"punjab",2021,3,"jalandhar ","2663707","5579482421"
"punjab",2021,3,"bathinda ","1647401","3788551283"
"punjab",2021,3,"kapurthala ","750543","1431884221"
"punjab",2021,3,"firozepur ","726158","1775054775"
"punjab",2021,3,"gurdaspur ","826384","2134471376"
"punjab",2021,3,"amritsar ","2859630","6530832877"
"punjab",2021,3,"faridkot ","459444","1139863250"
"punjab",2021,3,"hoshiarpur ","907847","1983363436"
"punjab",2021,3,"moga ","500887","1220181198"
"punjab",2021,4,"hahid bhagat singh nagar ","292751","677038190"
"punjab",2021,4,"fazilka ","1650972","4131028405"
"punjab",2021,4,"barnala ","384260","1018474611"
"punjab",2021,4,"mansa ","431397","1152855637"
"punjab",2021,4,"ludhiana ","19553778","39292772661"
"punjab",2021,4," muktsar sahib ","679638","1754917964"
"punjab",2021,4,"patiala ","2901070","6755184062"
"punjab",2021,4,"pathankot ","1200445","2875653269"
"punjab",2021,4,"fatehgarh sahib ","724497","1400988327"
"punjab",2021,4,"upnagar ","794332","1677659590"
"punjab",2021,4,"arn taran ","773669","2342100805"
"punjab",2021,4,"as nagar ","7503637","11088791932"
"punjab",2021,4,"angrur ","1205039","3205553098"
"punjab",2021,4,"jalandhar ","3218973","7030833844"
"punjab",2021,4,"bathinda ","2056317","4674339277"
"punjab",2021,4,"kapurthala ","1175355","2110713843"
"punjab",2021,4,"firozepur ","873797","2296641051"
"punjab",2021,4,"gurdaspur ","1063972","2953340266"
"punjab",2021,4,"amritsar ","3576353","8606940270"
"punjab",2021,4,"faridkot ","566020","1451743775"
"punjab",2021,4,"hoshiarpur ","1126456","2635348135"
"punjab",2021,4,"moga ","606632","1577207232"
"punjab",2022,1,"hahid bhagat singh nagar ","340553","754808886"
"punjab",2022,1,"fazilka ","1942203","4723173436"
"punjab",2022,1,"barnala ","442916","1118667241"
"punjab",2022,1,"mansa ","493051","1332400623"
"punjab",2022,1,"ludhiana ","21131450","40193189297"
"punjab",2022,1," muktsar sahib ","774921","1988145225"
"punjab",2022,1,"patiala ","3167322","7185470675"
"punjab",2022,1,"pathankot ","1380244","3057799525"
"punjab",2022,1,"fatehgarh sahib ","782421","1508717084"
"punjab",2022,1,"upnagar ","883623","1779472848"
"punjab",2022,1,"arn taran ","897173","2646190440"
"punjab",2022,1,"as nagar ","8233644","11945087946"
"punjab",2022,1,"angrur ","1350576","3436077358"
"punjab",2022,1,"jalandhar ","3480708","7482301986"
"punjab",2022,1,"bathinda ","2252561","5132201177"
"punjab",2022,1,"kapurthala ","1326492","2322895082"
"punjab",2022,1,"firozepur ","970466","2454302346"
"punjab",2022,1,"gurdaspur ","1247036","3332722150"
"punjab",2022,1,"amritsar ","4020245","9595112042"
"punjab",2022,1,"faridkot ","635912","1585141675"
"punjab",2022,1,"hoshiarpur ","1287033","2922265357"
"punjab",2022,1,"moga ","717752","1893835708"
"punjab",2022,2,"hahid bhagat singh nagar ","424028","879715988"
"punjab",2022,2,"fazilka ","2322893","5235266714"
"punjab",2022,2,"barnala ","525478","1248712053"
"punjab",2022,2,"mansa ","559935","1420971532"
"punjab",2022,2,"ludhiana ","26982785","46924183892"
"punjab",2022,2," muktsar sahib ","918419","2303584705"
"punjab",2022,2,"patiala ","3836784","8150713456"
"punjab",2022,2,"pathankot ","1733490","3654246286"
"punjab",2022,2,"fatehgarh sahib ","989866","1727745886"
"punjab",2022,2,"upnagar ","1133293","2049364030"
"punjab",2022,2,"arn taran ","1110292","3167618397"
"punjab",2022,2,"as nagar ","10260992","13821174897"
"punjab",2022,2,"angrur ","1640279","3950202305"
"punjab",2022,2,"jalandhar ","4368370","8843362970"
"punjab",2022,2,"bathinda ","2774270","5859074279"
"punjab",2022,2,"kapurthala ","1900455","2826285168"
"punjab",2022,2,"firozepur ","1194856","2856210281"
"punjab",2022,2,"gurdaspur ","1502920","3866251482"
"punjab",2022,2,"amritsar ","4934930","11388945409"
"punjab",2022,2,"faridkot ","739348","1728817176"
"punjab",2022,2,"hoshiarpur ","1566325","3301188092"
"punjab",2022,2,"moga ","852815","2141791370"
"punjab",2022,3,"hahid bhagat singh nagar ","483153","937934712"
"punjab",2022,3,"fazilka ","2618054","5147923014"
"punjab",2022,3,"barnala ","532765","1210798411"
"punjab",2022,3,"mansa ","701264","1580218153"
"punjab",2022,3,"ludhiana ","31697344","52659794646"
"punjab",2022,3," muktsar sahib ","908002","2023500643"
"punjab",2022,3,"patiala ","4007021","8011939442"
"punjab",2022,3,"pathankot ","1792893","3662889900"
"punjab",2022,3,"fatehgarh sahib ","1208117","2017933258"
"punjab",2022,3,"upnagar ","1215417","2082392160"
"punjab",2022,3,"arn taran ","1165600","3069186487"
"punjab",2022,3,"as nagar ","13524410","18050299571"
"punjab",2022,3,"angrur ","1738211","3906837027"
"punjab",2022,3,"jalandhar ","4730075","9243374093"
"punjab",2022,3,"bathinda ","2929344","5852032739"
"punjab",2022,3,"kapurthala ","2952123","3702626207"
"punjab",2022,3,"firozepur ","1258324","2715437422"
"punjab",2022,3,"gurdaspur ","1703819","3946159562"
"punjab",2022,3,"amritsar ","5353882","11781862029"
"punjab",2022,3,"faridkot ","862675","1828525830"
"punjab",2022,3,"hoshiarpur ","1789334","3625177521"
"punjab",2022,3,"moga ","1006070","2262600180"
"punjab",2022,4,"hahid bhagat singh nagar ","494561","1036326150"
"punjab",2022,4,"fazilka ","2704233","5829795275"
"punjab",2022,4,"barnala ","585335","1434862341"
"punjab",2022,4,"mansa ","769910","1876731923"
"punjab",2022,4,"ludhiana ","33298864","57521708592"
"punjab",2022,4," muktsar sahib ","1009512","2402195510"
"punjab",2022,4,"patiala ","5290182","10462961913"
"punjab",2022,4,"pathankot ","1988527","3988014816"
"punjab",2022,4,"fatehgarh sahib ","1225324","2113673021"
"punjab",2022,4,"upnagar ","1414580","2451007584"
"punjab",2022,4,"arn taran ","1330967","3910778999"
"punjab",2022,4,"as nagar ","13686435","18113344765"
"punjab",2022,4,"angrur ","2004123","4766598736"
"punjab",2022,4,"jalandhar ","5556816","10699280684"
"punjab",2022,4,"bathinda ","3201266","6432660307"
"punjab",2022,4,"kapurthala ","3514599","3945783182"
"punjab",2022,4,"firozepur ","1446886","3366846952"
"punjab",2022,4,"gurdaspur ","1880141","4605541779"
"punjab",2022,4,"amritsar ","6049600","13743135321"
"punjab",2022,4,"faridkot ","1155081","2440606873"
"punjab",2022,4,"hoshiarpur ","2110456","4366867188"
"punjab",2022,4,"moga ","1117782","2598705267"
"punjab",2023,1,"hahid bhagat singh nagar ","762817","1549389213"
"punjab",2023,1,"fazilka ","4028383","8647844615"
"punjab",2023,1,"barnala ","911170","2095766994"
"punjab",2023,1,"mansa ","1024444","2378165204"
"punjab",2023,1,"ludhiana ","17816751","32156700975"
"punjab",2023,1," muktsar sahib ","1574293","3519288231"
"punjab",2023,1,"patiala ","6495233","12454554359"
"punjab",2023,1,"pathankot ","2993773","5705395017"
"punjab",2023,1,"fatehgarh sahib ","1871298","3091398150"
"punjab",2023,1,"upnagar ","2111550","3561717869"
"punjab",2023,1,"arn taran ","2072413","5566929182"
"punjab",2023,1,"as nagar ","17880615","21373928207"
"punjab",2023,1,"angrur ","2855725","6302620245"
"punjab",2023,1,"jalandhar ","6621689","12439854504"
"punjab",2023,1,"bathinda ","4479830","8510699918"
"punjab",2023,1,"kapurthala ","4789609","5052282821"
"punjab",2023,1,"firozepur ","2066667","4473003004"
"punjab",2023,1,"gurdaspur ","2880763","6723220933"
"punjab",2023,1,"amritsar ","8054134","17668281523"
"punjab",2023,1,"faridkot ","1242984","2747619264"
"punjab",2023,1,"hoshiarpur ","2892240","5925389993"
"punjab",2023,1,"moga ","1484440","3564626639"
"punjab",2023,2,"hahid bhagat singh nagar ","909459","1655361524"
"punjab",2023,2,"fazilka ","4579105","8985950540"
"punjab",2023,2,"barnala ","1083069","2234762008"
"punjab",2023,2,"mansa ","1166654","2555189924"
"punjab",2023,2,"ludhiana ","22554895","35359847523"
"punjab",2023,2," muktsar sahib ","1798233","3787996805"
"punjab",2023,2,"patiala ","7663061","13547068283"
"punjab",2023,2,"pathankot ","3767003","6676143350"
"punjab",2023,2,"fatehgarh sahib ","2335028","3444403301"
"punjab",2023,2,"upnagar ","2538437","3942178736"
"punjab",2023,2,"arn taran ","2504225","6382296582"
"punjab",2023,2,"as nagar ","22117025","24569235951"
"punjab",2023,2,"angrur ","3359666","6900598692"
"punjab",2023,2,"jalandhar ","8143317","14019874795"
"punjab",2023,2,"bathinda ","5256705","9341313275"
"punjab",2023,2,"kapurthala ","5289233","5468505445"
"punjab",2023,2,"firozepur ","2527606","5166272646"
"punjab",2023,2,"gurdaspur ","3477902","7577546856"
"punjab",2023,2,"amritsar ","9585528","19512814116"
"punjab",2023,2,"faridkot ","1422332","2864591622"
"punjab",2023,2,"hoshiarpur ","3461203","6428820643"
"punjab",2023,2,"moga ","1750603","3760802837"
"rajasthan",2018,1,"pali ","111172","141412670"
"rajasthan",2018,1,"ganganagar ","238689","291145140"
"rajasthan",2018,1,"huru ","141055","120983004"
"rajasthan",2018,1,"jaipur ","2417174","2953086960"
"rajasthan",2018,1,"baran ","86147","60944385"
"rajasthan",2018,1,"bhilwara ","305744","353135372"
"rajasthan",2018,1,"banswara ","35340","41401807"
"rajasthan",2018,1,"ungarpur ","29611","42233287"
"rajasthan",2018,1,"onk ","144453","127600145"
"rajasthan",2018,1,"jodhpur ","317285","467963867"
"rajasthan",2018,1,"karauli ","97830","87918691"
"rajasthan",2018,1,"udaipur ","224103","315736880"
"rajasthan",2018,1,"ausa ","216969","172923366"
"rajasthan",2018,1,"nagaur ","226358","245926095"
"rajasthan",2018,1,"bharatpur ","163715","189769489"
"rajasthan",2018,1,"barmer ","125849","175604034"
"rajasthan",2018,1,"ajmer ","224405","347556930"
"rajasthan",2018,1,"hittorgarh ","143009","149857248"
"rajasthan",2018,1,"hanumangarh ","183162","184278585"
"rajasthan",2018,1,"pratapgarh ","32262","35625792"
"rajasthan",2018,1,"awai madhopur ","151565","126783052"
"rajasthan",2018,1,"jalore ","63373","75229021"
"rajasthan",2018,1,"bikaner ","176548","242246396"
"rajasthan",2018,1,"kar ","321709","354268688"
